,Job Title,Company Job Title,Company Link,Company Name,Company Location
45,Arts,Graphic Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CMmC-XXynUmwkjvoFowadVHBIoxCovE4zyRYneBLevvyxn1EJnxl8aUCalzppO-3HSQYWx831M91LQ3AuBn3yPCIHJriBDm4qh36cNML_1a-JZNTEfBJChglH6EAVOj34H7J0nW7rnN5dRAOlfXm50mWLoiLuTYr9B6zIkkrCm3vpKyYxIkWDPvTtdVSV080TVkSuxI--BRvcL17NaM8xYJnbJLZyhaVy7qlCGl0pbghWSFdMcGwVlVICMdmkDJT1RGvz9tErj81TF_YsDnoqeVKnuRhFylWYbpQmWpbbGFHK0OdCiAod-b7s0JuOMAesHIFPVJLxvN8hJc2O012F9qo4rSF6BfBJqPPnh1o7d8PLQJAmUyAT_M-21bU_1YZ5TfXvUWDNvEA9w7o0ftHC_cZpxxnNMUclWzGsGNmS64xaXmYj7vA-BL4IPFIf3io5b8QDaFR66UoNxUllpIDETopXkZ-IOQwX9n-bNQICWSZne2ivf0MZMkl1SAWRM3Go=&xkcb=SoDk-_M3RU4ZG7RGpp0LbzkdCdPP&p=0&fvj=1&vjs=3,,"Chennai, Tamil Nadu"
46,Arts,Internship Opportunity for Arts and Diploma graduates,https://in.indeed.com/company/VVDN-Technologies/jobs/Internship-Opportunity-Arts-Diploma-Graduate-82facff01c6eb566?fccid=8a41a2324e5be1bd&vjs=3,VVDN Technologies,
47,Arts,Concept Artist (Slot Games),https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C_pBDF6xFXlARv3oL6PIXll_o5iZbGPgqIpG26bcC6lX3zCXtMP8xS2bYHExeG2PF3r98MYXiKIZco3yvBaFZ3L10V4wCLW-q158tTHNzmKhsyrOUl6Isl48EUdVPevup4f25xl42JDAUluCLgcYA7WJnWyS5OWS3f399Yd9maeBcBuwWR8eiNSM2OkylxKzlKAeGmnTvn1MEkdsJOOrP3axZO113x_VFZPN1PyVvoA1h2fD1WLNDXa2WHNNzmtjA_A7hKd6fzYg5QiKgCXk-nLEZ9lEwnd0HisO_cqDoYFSKKDv8-MILYyu6MYLjMMLuHYxKGP-kApnv-Q7FKEfmPG1SrRN2p6QmUklqbbewtQhMis19O58cNuOf8kHU_9vyM1uRH6M95p0TqdhldlVmnB2i9a_UHLnOIJvTvGE_-DtygG9spmxb1jUP1lNLLpEUY-W9XtqCEhtK2CzK9NJbscdK_CGrd-Gnd5eR1IT3SeH0heRVCrhpG0G0_c6hgtcU=&xkcb=SoAV-_M3RU4ZG7xGpp0KbzkdCdPP&p=2&fvj=1&vjs=3,,"Noida, Uttar Pradesh"
48,Arts,Artists,https://in.indeed.com/rc/clk?jk=a8905d51bf440a7e&fccid=130b5fca531519fe&vjs=3,,India
49,Arts,Graphic Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C5VYXVcdIE4jQ1eBuR5leXxhsN8PLW94NgUYzCCmvfGDmuBgwTO9Ge6Pua04OCDM4qt-wSOaH2VLn-wNNtDyB_NrVjkIwspBKa2s3ttk2snfgwnBuiKNjJ9viyz-mGi03R8Su_zyjFSbSYdHkP6nB4LHnIgeZycNobmzbLzbriu_iuZSw1HGrqgBLLeXp38mHhiMfbS79FirMuwtBdp8_a0eS8mkpvZa_iKtVdpSzZPCitmlGX5f0ufKu1E6zsNnZYeN9cZvFo8WCb3Jn8c0_hFPEVXBM153ffW9VgBbZRMHGvwAlNzN7HepZZTwcygOdvs80OiNQT1nNJK269zPbGTq2kucbh1dW-yb0qatTtyoC0soDfzF_qrDeJWoALN7AQGU2QDpD5n3ukus_qJE1Q5tay0KOE2cJPQncAvFK3g3bMSz7_BF417Wf4YFN3RKj51Eonop7GUR8PPySfJbYpdumDTLRQEqwFJUZ_7fsmfyc55tXH487p5MXV29G1HKM=&xkcb=SoA8-_M3RU4ZG7xGpp0IbzkdCdPP&p=4&fvj=1&vjs=3,,"Gandhinagar, Gujarat"
50,Arts,Graphic Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AaofeYXtuibdZTA4H_LWwdISyWVC1vh0hbbYJBLwhfmBi29DhfreRTFzLnQduh1ScDFKgtvGl0PxIk4QRIurVat2YPI29L3Ll4KxmUF7mZc_giEROYBQ69ktFT8cm9PTfaDeHTd8Gw307aERgPmKarLYPAzqomiiROnxlUasO4DRLdRVKVqFtH8W437K1kKueCMjZOZEvDrbfQBuEuuk0mYSxXIh7cNsV_rUtxLyS-rIpWEIj0Np7IZF2HWYtSn_1eOQgZjaikXVDPzWIVJyNjTlcL15rhIq1XZxMWBw4onKYZ5LhQQSWC5I3OC8SvEH_zZX4jrsr0jAiM1jj9B1lMaq4Fs3AQ0j1dOWSYfnAxnkZTu4xw-MaytlAYYK8EZfgztiQnmvrV2IF2NyiSIRMJsMIVvHxUEHcTf22IamThVqtlaMU3vYUjGA0MMo1RTlkUVHO3At7XQDIXEL48V1sHmE-v-QCihhFrBtuLLI4SIxuXE1ecQWoTVQfHjGNtOl4=&xkcb=SoCy-_M3RU4ZG7xGpp0PbzkdCdPP&p=5&fvj=1&vjs=3,,
51,Arts,Manager - Institutional Connect (Arts & Science Colleges),https://in.indeed.com/rc/clk?jk=affe3d415c2ba48d&fccid=4ed03476a1620afb&vjs=3,,"Chennai, Tamil Nadu"
52,Arts,Associate Creative Director,https://in.indeed.com/rc/clk?jk=53fc5a4fbd1c0372&fccid=965d5702be17afae&vjs=3,,India
53,Arts,Voice Over Artist,https://in.indeed.com/company/GIGL-Summaries/jobs/Voice-Over-Artist-3543dd6ccd2f36dc?fccid=c4194d180f1ffb96&vjs=3,,Remote
54,Arts,Vocalist/vocal artist/script reader,https://in.indeed.com/company/AIR/jobs/Vocalist-Vocal-Artist-Script-Reader-022b059d9baffece?fccid=71dec23d1c677c93&vjs=3,,"Bengaluru, Karnataka"
55,Arts,Art Director,https://in.indeed.com/company/ByFar-Studios-Pvt.-Ltd./jobs/Art-Director-6c5198f32779dac8?fccid=23937b6f47084926&vjs=3,,
56,Arts,Illustrator,https://in.indeed.com/company/Sumunum-Arts-And-Wellbeing/jobs/Illustrator-abecf7fd7e815126?fccid=2533d78f33228a1a&vjs=3,,"Chennai, Tamil Nadu"
57,Arts,Illustrator,https://in.indeed.com/rc/clk?jk=34512d54230c4dca&fccid=d84c640300de7d2e&vjs=3,,Remote
58,Arts,Graphic Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay5AscR75HIdEtYW2TqwY6EV_amiI0iJSvDHonLfEOZMRlNkltwmaC3cnsXJ4e2T1Twb1dVNWNZCIM98Ow32Nz6LbU9Ep3K_2d88nERliJrAO1wx8YdOVzt53hrJ6bBuVwcbJ9iGWxwxctCMkJJiSDy5adGDdDMlpo_gHhXJnsqowy9HGtEo0hkcUBuEC3CdIPvgVAFraiF5OwQKekAQ8dlOvmhRkozAFfTI8Iwd6u1b_-3TFqIoJbOn0oYKqpwZ-2V-LPNm7tFwQr8DYwOMvSV6WoQtKqm0ZCL6fWwq5ZVLGHlaUEi9UNA4Gi01PUrvNSTAGQTArK5uw7AqJaAGzySnmu6SAAveElxex-rAYAOyDBOruSUuHHNKXR9e0YM-jTDVVHVD136zq_i4m95Dux3y_quoCI-dvMX3QLNmap_DXDteU-G2FRd2R-dHWiEtKVwVRT5pNj7OqLgZf_sh8zhZGjLi7odDh56ek6PrRpAnSPFsw60dAVf3WP9k2XbdQ=&xkcb=SoAV-_M3RU4ZG6RGpp0NbzkdCdPP&p=13&fvj=1&vjs=3,,
59,Arts,Modelling and Texturing Artists,https://in.indeed.com/company/PlayShifu/jobs/Modelling-Texturing-Artist-49aa41038fff4ad3?fccid=cd7994c1033c8795&vjs=3,,
60,Web Designing,Sr. Web Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CjxIkUAm65iVK7RcxY5YHJNYrhEaFD2dNZgDNct8duGmfx7cFq17HsJiHvs1E2RhQo2xUQEkhk3MnnipRqEA8Ur3lTpbcwxBlifUoeGPKFDCKgTvZCLMLugVk7jZJzgfOZikwI8SvYhwLuTkYAuCrRaOxTkuml4ZEj1TUgax6RyzlMFW_cG58Vd_WJ9GfOaiqBlw71_C3gfXAMpLWuXUt9_ZbcZnHpO8Xd2uE1rSSM5PNAZGzVbhwQC--jCjXNOk-t3vBGgRN9ph-5zOpU0XBXcHiMxriPPEPlK-kdcWPhJ0ILRvv--urHG3PhseZ7tUHjbGZaxpaNgqv8slJzqMid6BuRVPFulgJWGj7XTEUuBAv3dK6uqFXAtMio24jC7OImSkOt9J6hK4kIDqfV0i30A_ZHqKo2K6L-smfMa_u5EvEHR-G0tnqnviElOi1SErLJWEBn3Ia1x28bE0asndeYJtS_c2apGai3pnmWN8XyFsrQruIrLm4Q5LKJH0o1e9F_RzxTkagmPQ==&xkcb=SoB8-_M3RU4ZNqxGpp0LbzkdCdPP&p=0&fvj=1&vjs=3,,Remote
61,Web Designing,"Software Engineer, API, Private Capital Markets",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CplfP0fMVa5Zi0Q9eSrBV9a-RPkMJuy4ofFjWE5uZQESSoP_bo_TUdmZHHUshw9SEKnq6cZXCHUM2mQKuwoK7IESS-ikm_AklSHU1koSfyJXlZq2iXcmndnhme-b413541fJvVrW4X4h1X9Jtrmc4DPPA78VBaU6Okt5CF241RcJd027tiJ6Wmm0g1-Y9BMYpW-M9OqhzYNyTH5ei3e_tZ6oJQ2BXC6Gz3Xq6kcuP9uuza1pNWP5v-gp2OGuNwJ-GEgyPI9pv3Ez6O2BAMNiBYDz1EaDnZ6_-53Rhs0JxSble9ggsvk7OpqQ_9eZgk9Ut5SWmpYw_O-UlpBY4w0vKZGR2hLEoZIahwRD562n1ESwlP14v4uA583puoprs7GtRzeItMFBCmjGa70A0bRlnQhdAKOPfoLR-t5Ko-S0tBEKh30fKGjl3B8tSmQMbzMm406i50PLTwU41Jjirsc2fde561j1jcTnA=&xkcb=SoDI-_M3RU4ZNqxGpp0KbzkdCdPP&p=1&fvj=0&vjs=3,,"Hyderabad, Telangana"
62,Web Designing,"HTML,CSS & JavaScript Freelancer",https://in.indeed.com/company/Onchip-Technologies/jobs/HTML-b9d2c7bb6be8baa7?fccid=867e22fefdec15c9&vjs=3,,
63,Web Designing,Software Engineer,https://in.indeed.com/company/Celtron-Technologies/jobs/Software-Engineer-2c55b86bab41872f?fccid=f4ef5264d0342fe3&vjs=3,,"Remote in Bengaluru, Karnataka"
64,Web Designing,Web Developer,https://in.indeed.com/company/Spearhead-Media-Pvt.-Ltd./jobs/Web-Developer-ab4dfc0b576ade26?fccid=982e9ca7f1a63b04&vjs=3,,
65,Web Designing,Web Designer,https://in.indeed.com/rc/clk?jk=e6da99399269f07b&fccid=eaa5e042fd25c8be&vjs=3,,Remote
66,Web Designing,Software QA Engineer (1 or 2),https://in.indeed.com/rc/clk?jk=6860bd16ed47bc33&fccid=e775ea668c7f9b82&vjs=3,,
67,Web Designing,Web Developer,https://in.indeed.com/company/Arputham-Exports/jobs/Web-Developer-d46ed1c66b0cfc3e?fccid=889db686caf63e7b&vjs=3,,
68,Web Designing,Web Designer,https://in.indeed.com/rc/clk?jk=fd72a4a7be16b654&fccid=b07410713742fee4&vjs=3,,Remote
69,Web Designing,Web Developer Intern,https://in.indeed.com/company/7-Dots-Smart-Solutions-(OPC)-Private-Limited/jobs/Web-Developer-Intern-40ee3319b7ba4d19?fccid=af8b3430c6a81f29&vjs=3,,"Hyderabad, Telangana"
70,Web Designing,Web Developer,https://in.indeed.com/company/Ginger-technologies/jobs/Web-Developer-9b7f45464fd416c3?fccid=2730461e2f94b473&vjs=3,,"Trichur, Kerala"
71,Web Designing,WEB DESIGN and INTERNSHIP,https://in.indeed.com/rc/clk?jk=f634428314ecfabe&fccid=9ffaa342dc410361&vjs=3,,Delhi
72,Web Designing,Fresher WEB DESIGNER - HTML/CSS (Not Remote Work),https://in.indeed.com/company/AK-Dezigns/jobs/Fresher-Web-Designer-402656d709b07401?fccid=e4f66472f1fae979&vjs=3,,"Ahmadabad, Gujarat"
73,Web Designing,UI/UX Designer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BlNqeZXWQY0mcbnNr6AcXguRKuCCebszhK4ILo2U5a9SRho18h1hvdFzXoNN0qvMvQ-6tOfYP7CjQs5iW8jO508wjRbco7EY6uIlGTkh7dsAW4tE4KbwbuZlqJia3hbM35AU9zj4gWtKGxpIgsD7SuOMKZJagRp5Ppj4RhwYLZ48wM5tsux96JZrdpyLjL3eu6yDkNFuNYtSlRYPDmqR3O7AWYqxQ_BD6qN8QxDDAkd-NhzPrxMUo0NhZ_WFkia7M23VlgR_FTzY9o_CEaRj3GovytxA998Lg8b12RxBhjRZhj5cYMho1wDb1fH6H08yan5fZAI5mqfubVMCv9cbG7AnHr_uM8zHjHRcBvMNqG-b-elA-1ZnqxaW205Mo0XgHLuBbMa59L4o444vdbc26-WOAgztPJY5QBOZtuf15-nYtGDHQUm94X5yPtvNWjqsHYaQBAWnjd2CLpzEqVnswAmK-Ix-sdI7XjW72FVUriqsECfLzu_Y48UgudTMwCfnw=&xkcb=SoDJ-_M3RU4ZNVxGpp0JbzkdCdPP&p=13&fvj=1&vjs=3,,"Dwarka, Nashik, Maharashtra"
74,Web Designing,Quality Analyst,https://in.indeed.com/rc/clk?jk=f4bdd94ffc84e169&fccid=dd616958bd9ddc12&vjs=3,,
75,Mechanical Engineer,Project Engineer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D8LpcLCkbojz4YeSa488L4W0aWmwZLCdyrYJ_R3rpnFXA_aNCjONhry7py70q9DDD198H-gmFXTxCkNNFaLhQm3HFHySUH3zh7wOK7zSnftKLISo1LDCFBcmbLSfrfEIXzR9W-UJUFCYPWs48PWKzXqjSlhn1VB4DOFUcfohu44MQQAmgOROZipyY5dB2BqFtcQ7R-JCz_mxwbnKDUJNs9HkID4QcpAG5clCtdM4Sc_tJjnx93sw910aS4-dyQhB7kkZ5J0PJ2QWD33b16e4oWNO1qEhNWm0tuHOQI6-W-9a0G7KwTRvknCEHGLtKhLhEauYTzDCpanJ0Jiefmgx9Aw5BHcVcP9nZ9uhlJ_KksPQxctbHRFYXWhpWOIfSCgjhJc12j_hh43eraOBrRMsX1YudbBd906zWKREydsiM9uuDu0JU1gYXOhE5Fa454o55mhGKB_Gs8Homzm6mQWf8ck_hwRPtjKOSm7XoVX4F5ob6Cm-56hAZWjIn-gtnPNMNgOPoB3xi_9XxD7l8W1o2x&xkcb=SoDg-_M3RU4Y_nWzL50LbzkdCdPP&p=0&fvj=1&vjs=3,,"Vadodara, Gujarat"
76,Mechanical Engineer,Design Engineer,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CB5J0aIXzjX9reLl5WtEmk_YjzBL1fI9mZinL2owr-1BqIP4mFUbqmZ2G9K3hqpJ1q95iRklcuN1gW7gAWXB6MIpPZik8jOXQAtfT0pdaT3chqIKOdf57QXrXpvdubeGyUVFfWfopZ3MBSLXRvas8AzLqBcrUmsgUxrzTLkV1gHX-31iRcHOn7fzbTLVAyDgDKii5A-37sFcDiLZpGhQJVAc8hXnZ2Jz5IqV7vr8qSHwPdI1KH5rttDFo-hbqY71B9DZCGrAlb43Uo_wXbZE6Wj-1He1I1-1-XmbBxlDBv4LElhk1rATHeFJY43LaoWKMYK-R4cGMcMm4327ZXZF9WA1vPe4iJpDFx6JWA222A76KybRDACZ5KnPp0gtpRNeDX6JhdVJBStLBjrBHYBocPWFfR5OCVZTR7APgXgZrfrbvP9bzgU4gNXThVmHrUGhAFW3zUMFui1Llsj2Pf0jsiafXgJaIUmSIrdqjM5ib3AxEr9rq5QrZ4pKZ_T5faV8LwhYj1NyJmew==&xkcb=SoBU-_M3RU4Y_nWzL50KbzkdCdPP&p=1&fvj=1&vjs=3,,"Ghaziabad, Uttar Pradesh"
77,Mechanical Engineer,Execution engineer - Mechanical,https://in.indeed.com/rc/clk?jk=5fc0f50ba77bc900&fccid=4ed03476a1620afb&vjs=3,,"Neyveli, Tamil Nadu+1 location"
78,Mechanical Engineer,Project Engineer - Mechanical,https://in.indeed.com/rc/clk?jk=cfba5ba1852b6b96&fccid=4ed03476a1620afb&vjs=3,,"Powai, Mumbai, Maharashtra"
79,Mechanical Engineer,Mechanical Engineer ( Technological Structures),https://in.indeed.com/rc/clk?jk=a246f58ef14ad447&fccid=4ed03476a1620afb&vjs=3,,Gujarat+1 location
80,Mechanical Engineer,Mechanical Piping Engineer,https://in.indeed.com/rc/clk?jk=592122b48b9ec6b4&fccid=4ed03476a1620afb&vjs=3,,Assam+1 location
81,Mechanical Engineer,Engineer Maintenance Mechanical - JMD SEZ RTF,https://in.indeed.com/rc/clk?jk=7735382bd3818308&fccid=1825694ec803be7a&vjs=3,Reliance Industries,
82,Mechanical Engineer,Maintenance Engineer,https://in.indeed.com/rc/clk?jk=5523f08d005e81b0&fccid=ea6bb53f0b18b8f2&vjs=3,Siemens,
83,Mechanical Engineer,Sr. Engineer - Non-Destructive Testing,https://in.indeed.com/rc/clk?jk=c5353abdd15e4707&fccid=4ed03476a1620afb&vjs=3,,"Kanchipuram, Tamil Nadu+1 location"
84,Mechanical Engineer,Junior Engineer (Mechanical),https://in.indeed.com/company/SEW-EURODRIVE/jobs/Junior-Engineer-144da8caad59439a?fccid=b46dd60f56da3c98&vjs=3,,"Remote in Raigad, Maharashtra"
85,Mechanical Engineer,Mechanical Engineer/Asst. Manager -PSP-Fabrication,https://in.indeed.com/rc/clk?jk=4d44229ada6528c5&fccid=4ed03476a1620afb&vjs=3,,"Indore, Madhya Pradesh"
86,Mechanical Engineer,BE Mechanical Engineer,https://in.indeed.com/company/Indfrag-Biosciences-Pvt.-Ltd./jobs/Mechanical-Engineer-e6c5fc9fc02dac32?fccid=606736f9541c6c93&vjs=3,,"Hosur, Tamil Nadu"
87,Mechanical Engineer,Mechanical Engineer required in Pellet/ Steel Plant in Goa,https://in.indeed.com/company/Hofincons-infotech-and-industrial-services/jobs/Mechanical-Engineer-Pellet-f08a5c5918e3b7c1?fccid=b08f1757d40059c2&vjs=3,,"Goa, Goa"
88,Mechanical Engineer,Mechanical Engineering Draftsperson - Air Conditioning Equipment,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5uFnqsqsikMNtGd1at9dAZp1SCoHMpYXsHO_LbKNKtdkUTyKRLbJodf_6sVY_E8ZzCla1PV_XumOT6nBQv-3sQRBfUzx3OoQ44WFr2BOZNGKoSLF5K9V13oSs8m8g0WrOYzG7tifqOc7SnneNXEqJhD6fJH77TIcSmvC-UaSKGEAaMfj1kVLrL-wg4Qnxt6GHZtGySKiFe-4tEBSZf7tBDzQc-lOVrgqtfwa1Gc1Ooafm7dhF_M3-Bonies8P3E_GhqhZsc6-TXlCwcq74FqNMqKxHHf6x_5vkNv4ThFKe3NnCJPxaeEPCEagkXwWM7ryHTqLlS9rhBV6cJlrsUgaZfjLqOrR7IvaQdqwHh6udDPVBUZ2r5FugcTP92_EojCzmdnaurv6MUKrbJa2KeD_eddoG6cp6sDoIy5EcyJ5N5k7W7YTcUmglYrQkT8KKZ1zipKpqwq_muYIVqqsXgg_88SL-I5S9CDrLTQPynuZhDwHAwdHk-84PrTUeG7xvdOMMBrc73TRGHFhBAKLD7jPZtvvlDZww_qQ6dXaLm4rGemSsCPE4hRSzzhFseBVYcsCevMIFxT2fnwfcllCmWe2tqFqqpXr3lg=&xkcb=SoAC-_M3RU4Y_mWzL50JbzkdCdPP&p=13&fvj=1&vjs=3,,"Bulandshahr, Uttar Pradesh"
89,Mechanical Engineer,Opening for Fresher's Diploma Electrical/Mechanical and ITI for Mundra,https://in.indeed.com/rc/clk?jk=c29f273933d1c4ce&fccid=ac9a456dfdbf92a3&vjs=3,,"Mundra, Gujarat+1 location"
90,Sales,sales consultant,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BXCnkiGkv43vIpCsnxllA8DJuH86lg59XwCBYul8DlbW1IxEFlhEU34lMmnQVEyiYVOoRgKkcsealwslnLR6vQpbBY7mmZZXL8GvzlD8q3cjcyVfeb5k0Xssqnd58vxN6tcpyytUeZZJFn2N_iaJaczmM8plJQhiwSE5P0-7bdsZajUL3fCCFhzVdNPoEQSl0jaiwBcLe13Rg4GYWuXY--X4KRzrHgN1X22gj3Nf4ZPzL-sV7iVcVVW-6aipK3Elwjqx6QMLO34xIZJGIzBkDyAOOhcXLF1iXclixNYWywrXI1_15_UwKcsBQJZLtVXSDwSW46l6xvAK_mCeNPGnWRAy1exuzbOkmRn6XPuR7cxp_LDIkdGmmApvU6joJd2ePiMxT_spfbzLqVt9kWlnGKMxPXUmtFOXB1Bw5euOwJLyKZ4aqpBKQop3vPr-8ib4AmQnnYLe8kQV29D5bZG5_ZHm8zVtMw3rCL6XRA_VHLdZJyNSGj9_wP1eCWnTBvRAiJZQtyjRsBOQ==&xkcb=SoDS-_M3RU4YgXACgT0LbzkdCdPP&p=0&fvj=1&vjs=3,,
91,Sales,SALES AND MARKETING (PHARMA),https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CFhaRN603P0gG2Zz8WzDLKUvTdmUlM6Cou-iaIK7mP0VSQ0LpIXbu17ce94EazsEYLsL8GP5aUQdYsZyn9SMjHOhDK7D5jgX8vjzn5o5A7ptcMaTlmD42sKlXb3ahPugb-MoQqnfJbYTLQiw2g6DoVMAnqKKL_xiZEyAfQh5nNtQNFobdoST6YBYXlmUsJr-EnzL-haQtYLXYO_bnrxjvDwbePrieLmeBPqHxuJsAsdAFm4y86VCXFixWq1qzGF3GgyNZigSRpQlq4w6Pns38SzTNGufzvoV70CzbznggWP5jWr_ARZie7_BZaoruSlnFL_n-_M6W7Nsrw0abCeSZmc4o9dSFtP576A87L4PTjnVqiBHMSISXUI6FuD2kl2M6suOfhtI8YmXhNKIiYewMoL19bgSVHilubhKJW-Q2WYfoecaX0eq2zxQXms3_VErj9GRe8ONy1Ozaq4jf3PmWHFzkEA1haw6advEw0iGXLLYKjZ2ELeB5kgTSxPhItJmHx28ybj21FYlH4SVh2TLBc&xkcb=SoBm-_M3RU4YgXACgT0KbzkdCdPP&p=1&fvj=1&vjs=3,,
92,Sales,Sales manager,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B14XnSpnlRY8pEM-NlTYkNBf_37MuvH5DfMbdYDrwzv5tkOw7dGfNa_m-Wk8tXGnkry_7Z-tWMZ3U7LgbkrCXmH1VXyWw49SilGNEDObkjXXlhPF3DwAuCXQudXkhh-bbFRJqMYthV_RbmnpmJvxJ6bqJ0iig4GjqnY9fwpxVx93roWi-zk-S4uRYZFctkqTgeml195QyTZjD4lR8lsHAiylnzSJjpRMorG52Sgxyc9MEqZpYXCxppYy3kjkTnuW-QXzRMZ5gDMhsSSXVVftfZXcQlnyUA61Ar3Y0_rIyjgkkbu07OewjvVmi4eKQ4cPLl7MV6rxZ76lz0ZSJi2y0z-gU6dKIOYQGP2F1vVT_Ql9cKI7j6_6VvpAqvjpwiZSR9plEbUCzPcbw2aT5eXel6fZNhM8B47p2IJaeXWUd2h4NAxvxC_I80MZReMKL7J0ZrLdtJlZtNG3l5nbEDFF_Rui7Is4C2OadpbDYEBbgObj9O7itHWMGOMTiGZhSNBCA=&xkcb=SoD7-_M3RU4YgXACgT0JbzkdCdPP&p=2&fvj=1&vjs=3,,
93,Sales,Computer operator cum sales person,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BmePjTYrWabpCZzgq8zMiN7nHFNW3wHHu6wLh2aDDsURZiKz4RU_ar6agIxWrZPtADgbGRHVlK6ueS44zpWMP0jI0zO5HyW77uDDyBJ96HMxNbJStDT-XbOiAFBBML_UBqCIU7XAqcfuft9suPHguBVcbBHeThTHJLUxtEFoChSSUDrXnrjFmZqslAVepYKsp1Hd_fqrgruaB_Xn1lxSiLBgQwGDC59WL2tMsGCAk5c-v2wZo4oNAr3c4zzfza_6CgUWcPF8LfIgbx63e9YUHuQslGigYe2c7dFE9x-YsRs58GcTqfQCciDPgGAYMX6ViNJXioEFPfQ8kCdq2M_ZbM5Zy9GUWotSEXpHIeCX2jI5opg-M8m7GDoyA74IxGE0ouyN102sK008QDgBvgkqC3xF-138VXIttyLaTQFDPQjKFzhd79hYnrmcSwIlwn4JcY-D5jl0aIbqtiS4cduzL4tp2kHCHf2SkUsTp6dplm9VuSBUrS1JCCtbC9Aw0dbLxr6hTPNTIDdpqBOmrQxuz1&xkcb=SoCX-_M3RU4YgXgCgT0LbzkdCdPP&p=3&fvj=1&vjs=3,,"Karnal, Haryana"
94,Sales,Salesman,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1ou61_s5mFwXQ1UkRQdS7_vaQsgQnoFcUqu2bBUROKN4dan7SCF82TgmNGzGsOtDBXzoOYxEutqR1Jyiz5U2qqGiLQib4A04PcnGSw2_xyQu3hqU-0KNULBCQAf3TMoNOBSzMTnzl340GV0Z2xr6EVwwQHMY0uIOHBYsEDVPRvEn_-7JW3zAH_lrt3oEHwV3B-FpPy-Zoc2vahYTlXLHGOVhHp8_MhjL8tdEew3m5iCcyKBpd_58zHEk46ekaC4Q6MTzpki_a-5pwLwyiKSe1_6x-097m1o9dCIqSh5Mb3rwaDlgdUWgk58bvvHxycbFm9WWRF_Yncn40iMu1kKlahM-hcyvVV_cDsvpZlUXu9av7GCtcmgQEoyoMwSFB34EKBUG5lxcKMzTw4i5RyAm-dJ4-8KG3Z-QUL-s--Nli3rsG5JMyIrWON4A03ZscxmIVd0JjxxBtQPx7y0VA5pqlBdIywDmk-zL63hFuj7PwZRIMRpVSY0bN&xkcb=SoAj-_M3RU4YgXgCgT0KbzkdCdPP&p=4&fvj=1&vjs=3,,"Kottayam, Kerala"
95,Sales,Sales Manager,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ds3ZpOLT8KgPUyH6kXlpMuqm8DvRcgmIzDSl60ZeVQrPDjAQtYfeoramcPlYLzj7ZhKUs53bxsLkJ9JpWASFXe2-zsDEVhWYADxo08OfGBxjLAfe1yJuuk87KspTKpkqkflrOgTPF7POlDtkV0xTWtko8fbEtqlvxiAWT7dtFvj2lXUG-YihcyeUBvn7N0UkakXMaAPPgomnpwVKeRI9Ih8EoEmgFR3Tgo0FeqDgpcZ7Hvm6-WUmnE0xQeFxlwDKBfFrmbwji0zkPvZ7Go78Pri4akfRARor7P62LADSJ-5Ak30pgny0bCjfadeuZ6r_hhOCVwAa7beDxQNw8-mHbN7O1xUqx9lnuAhzaUbtCrpjsllwNigDVrt-xU6bZsSzDiKgJzr4ngpcbskidIAZ9fLpo7wp7TkiLKAimIPe_Koxr03GhtIt_H1PYrTtlrUTYowTAN8ZdT2KFcmbSPbg1GCFVq610lJ6fl3-6d8S1ieGPGBQP-a0LEp0Bc8kng4sg=&xkcb=SoC--_M3RU4YgXgCgT0JbzkdCdPP&p=5&fvj=1&vjs=3,,"Delhi, Delhi"
